ITEM_ID	SCREEN_ID	ITEM_CD	DICT_ID	ITEM_TYPE	VISIBLE	EDITABLE	TEXT_ALIGN	NECESSARY	DISPLAY_REQUIRED
2294	322	importTypeNm	2281	text	1	1		1	1
2295	322	edi	1806	dropdown	1	1		1	1
2296	322	uploadTableNm	2363	dropdown	1	1		1	1
2297	322	confirm	903		1	1		0	1
2298	322	characterCd	2359	text	1	1		0	1
2299	322	lineFeedCd	2360	dropdown	1	1		0	1
2300	322	delimiter	2361	text	1	1		0	1
2301	322	skippingRows	2362	number	1	1	right	0	1
2302	322	duplicateColumnNm	2364	dropdown	1	1		0	1
2303	322	rcvIdColumnNm	2365	dropdown	1	1		0	1
2304	322	rowNoColumnNm	2366	dropdown	1	1		0	1
2305	322	giftStatementType	2367	dropdown	1	1		1	1
2306	322	giftStatementDetail	2368	text	1	1		0	1
2307	322	oKeepingDays	2369	number	1	1	right	1	1
2308	322	statementTitle	2370	text	1	1		0	1
2309	322	statementUrl	2371	text	1	1		0	1
2310	322	importTypeBodyListGrid	2377	grid	1	1		0	1
2311	322	register	723		1	1		0	1
2312	323	clientCd	748		1	1		1	1
2313	323	importTypeCd	2358	text	1	1		0	1
2314	323	importTypeNm	2281	text	1	1		0	1
2315	323	edi	1806	dropdown	1	1		0	1
2316	323	uploadTableNm	2363	text	1	1		0	1
2317	323	statementTitle	2370	text	1	1		0	1
2318	323	search	745		1	1		0	1
2319	323	importTypeMasterListGrid	2372	grid	1	0		0	1
2320	323	register	704		1	1		0	1
2321	323	update	705		1	1		0	1
2322	323	delete	819		1	1		0	1
2323	323	copy	1581		1	1		0	1
2324	324	centerCd	736		1	1		1	1
2325	324	clientCd	748		1	1		1	1
2326	324	warehouseCd	737		1	1		0	0
2327	324	inventoryDt	519		1	1		1	1
2328	324	depositCd	776		1	1		0	0
2329	324	stockTypeCd	777		1	1		0	0
2330	324	fromLocationCd	739		1	1		0	0
2331	324	toLocationCd	740		1	1		0	0
2332	324	zoneCd	738		1	1		0	0
2333	324	storeLabelNo	579		1	1		0	0
2334	324	productCd	470		1	1		0	0
2335	324	stockTakingInput	963		1	1		0	0
2336	324	unmatch	964		1	1		0	1
2337	324	search	745		1	1		0	1
2338	324	excelOutput	732		1	1		0	1
2339	324	stockChanged	1254		1	0	center	0	1
2340	324	inventoryBulkUpdateList	2216	grid	1	1		0	1
2341	324	register	996		1	1		0	1
2342	325	clientCd	748		1	1		1	1
2343	325	centerCd	736		1	1		1	1
2344	325	warehouseCd	737		1	1		0	1
2345	325	inventoryDt	519		1	1		1	1
2346	325	depositCd	776		1	1		0	1
2347	325	stockTypeCd	777		1	1		0	1
2348	325	fromLocationCd	739		1	1		0	1
2349	325	toLocationCd	740		1	1		0	1
2350	325	zoneCd	738		1	1		0	1
2351	325	fromStockInoutDt	177		1	1		0	1
2352	325	toStockInoutDt	181		1	1		0	1
2353	325	stockTarget	1839		1	1		0	1
2354	325	register	873		1	1		0	1
2355	325	InventoryDelete	2632		1	1		0	1
2356	326	clientCd	748		1	1		1	1
2357	326	centerCd	736		1	1		1	1
2358	326	warehouseCd	737		1	1		0	1
2359	326	inventoryDt	519		1	1		1	1
2360	326	depositCd	776		1	1		0	1
2361	326	stockTypeCd	777		1	1		0	1
2362	326	fromLocationCd	739		1	1		0	1
2363	326	toLocationCd	740		1	1		0	1
2364	326	zoneCd	738		1	1		0	1
2365	326	productCd	470		1	1		0	1
2366	326	inventoryLocationProduct	780		1	1		0	1
2367	326	diffQtyUp	2977		1	1	right	0	1
2368	326	register	741		1	1		0	1
2369	327	centerCd	736		1	1		1	1
2370	327	clientCd	748		1	1		1	1
2371	327	warehouseCd	737		1	1		0	0
2372	327	inventoryDtFrom	890	date	1	1		0	1
2373	327	inventoryDtTo	891	date	1	1		0	1
2374	327	supplierCustomerCd	393	text	1	1		0	0
2375	327	depositCd	776		1	1		0	0
2376	327	stockTypeCd	777		1	1		0	0
2377	327	locationCdFrom	739	text	1	1		0	0
2378	327	locationCdTo	740	text	1	1		0	0
2379	327	productCd	470	text	1	1		0	0
2380	327	lot	266	text	1	1		0	0
2381	327	limitDtFrom	863	date	1	1		0	0
2382	327	limitDtTo	864	date	1	1		0	0
2383	327	storeLabelNo	579	text	1	1		0	0
2384	327	storeDtFrom	1205	date	1	1		0	0
2385	327	storeDtTo	1206	date	1	1		0	0
