CLASS_CD	CLASS_COMMENT	SYSTEM_TYPE	CLASS_DTL_CD	DICT_NM	VIEW_ORDER	DEFAULT_FLG	CLASS_GRP_CD	CLASS_GRP_COMMENT	USE_FLG	DEFAULT_FLG	CLASS_GRP_CD	CLASS_GRP_COMMENT	USE_FLG	DEFAULT_FLG	CLASS_GRP_CD	CLASS_GRP_COMMENT	USE_FLG	DEFAULT_FLG
STOCK_DISPLAY_TYPE	在庫表示内容	lms	0	商品順(日報なし)	1	0												
STOCK_DISPLAY_TYPE	在庫表示内容	lms	1	商品順(日報あり)	2	0												
STOCK_DISPLAY_TYPE	在庫表示内容	lms	2	ロケーション順(日報なし)	3	0												
STOCK_DISPLAY_TYPE	在庫表示内容	lms	3	ロケーション順(日報あり)	4	0												
STOCK_EXIST	他ロケ在庫ありを表示	lms	1	在庫ありのみ	1	0												
STOCK_PROCESS_TYPE	在庫処理区分	lms	01	通常入荷	2	0												
STOCK_PROCESS_TYPE	在庫処理区分	lms	02	返品入荷	3	0												
STOCK_PROCESS_TYPE	在庫処理区分	lms	11	通常出荷	4	0												
STOCK_PROCESS_TYPE	在庫処理区分	lms	12	返品出荷	5	0												
STOCK_PROCESS_TYPE	在庫処理区分	lms	21	移動	6	0												
STOCK_PROCESS_TYPE	在庫処理区分	lms	23	調整(－)	7	0												
STOCK_PROCESS_TYPE	在庫処理区分	lms	24	調整(＋)	8	0												
STOCK_PROCESS_TYPE	在庫処理区分	lms	25	入庫格納	9	0												
STOCK_PROCESS_TYPE	在庫処理区分	lms	27	入庫No分割	10	0												
STOCK_PROCESS_TYPE	在庫処理区分	lms	29	強制移動	11	0												
STOCK_PROCESS_TYPE	在庫処理区分	lms	30	セット組指示	12	0												
STOCK_PROCESS_TYPE	在庫処理区分	lms	31	セット解除指示	13	0												
STOCK_PROCESS_TYPE	在庫処理区分	lms	32	定期補充	14	0												
STOCK_PROCESS_TYPE	在庫処理区分	lms	33	緊急補充他	15	0												
STOCK_REF_CLS	フロア基準在庫／ロケ基準在庫	lms	1	フロア基準在庫	1	0												
STOCK_REF_CLS	フロア基準在庫／ロケ基準在庫	lms	2	ロケ基準在庫	2	0												
STOCK_TAKING_STATUS	棚卸進捗状況	lms	10	作業中	1	0												
STOCK_TAKING_STATUS	棚卸進捗状況	lms	20	確定済	2	0												
STOCK_TAKING_STATUS	棚卸進捗状況	lms	30	実績送信済	3	0												
STOCK_ZERO_DISPLAY	在庫数０表示	lms	0	0表示	1	0												
STOCK_ZERO_DISPLAY	在庫数０表示	lms	1	0非表示	2	0												
SUPPLIES_VARIETY_FLG	用品	lms	1	特定品種	1	0												
TARGET_BASE	対象拠点	lms	1	00002000	1	0												
TARGET_BASE	対象拠点	lms	2	00002300	2	0												
TARGET_BASE	対象拠点	lms	3	00002100	3	0												
TARGET_BASE	対象拠点	lms	4	00002700	4	0												
TARGET_BASE	対象拠点	lms	5	00002200	5	0												
TARGET_BASE	対象拠点	lms	6	00002600	6	0												
TARGET_ITEM_CD	対象商品	lms	1	XXXX	1	0												
TARGET_ITEM_CD	対象商品	lms	2	XXXX	2	0												
TARGET_KOGUCHI_CD	対象戸口契約先	lms	BLDL3390	XXXX	1	0												
TARGET_SALES_CD	対象販売組織	lms	BLDL3390	XXXX	1	0												
TARGET_SALES_CD	対象販売組織	lms	BLDL3350	0090	2	0												
UNIT_CLS	単位区分	lms	01	バラ	1	0												
UNIT_CLS	単位区分	lms	02	ケース	2	0												
URGENT_SHIPPING_TIME_ZONE	緊急出荷時間帯	lms	0	12:30	1	0												
URGENT_SHIPPING_TIME_ZONE	緊急出荷時間帯	lms	1	15:00	2	0												
WORK_TYPE	作業区分	lms	1	出荷	1	0												
WORK_TYPE	作業区分	lms	2	良品返却	2	0												
WORK_TYPE	作業区分	lms	3	廃棄返却	3	0												
RECEIVE_LABEL_FLG	入荷ラベル使用フラグ	wms	0	未使用	1	0												
RECEIVE_LABEL_FLG	入荷ラベル使用フラグ	wms	1	使用	2	0												
RECEIVE_DT_UNMATCH_FLG	入荷日差異有	lms	0	入荷日差異無のみ表示	1	0												
RECEIVE_DT_UNMATCH_FLG	入荷日差異有	lms	1	入荷日差異有のみ表示	2	0												
PRINT_FLG	発行状況	lms	0	未発行	1	0												
PRINT_FLG	発行状況	lms	1	発行済	2	0												
RECEIVE_REMAIN_FLG	入荷残数有	lms	0	残数無のみ表示	1	0												
RECEIVE_REMAIN_FLG	入荷残数有	lms	1	残数有のみ表示	2	0												
SHIPPING_PICKED_HIDDEN	ピッキング済非表示	lms	1	ピッキング済を非表示	1	0												
CARRIER_DATA_OUT_FLG	運送業者データ出力フラグ	lms	0	未出力	1	0												
CARRIER_DATA_OUT_FLG	運送業者データ出力フラグ	lms	1	出力済	2	0												
PLL_OUT_FLG	梱包明細出力フラグ	lms	0	未出力	1	0												
PLL_OUT_FLG	梱包明細出力フラグ	lms	1	出力済	2	0												
DEPOSITOR_CLS	所有者	wms	P135	ＦＷ統括部	1	0												
DEPOSITOR_CLS	所有者	wms	P161	ヘルメット統括部	2	0												
DEPOSITOR_CLS	所有者	wms	P801	エムシーアパレル株式会社	3	0												
DEPOSITOR_CLS	所有者	wms	P900	ミドリ安全用品株式会社	4	0												
DEPOSITOR_CLS	所有者	wms	9999	預り品	5	0												
RPL_OUT_FLG	入荷予定リスト出力フラグ	lms	0	未発行	1	0												
RPL_OUT_FLG	入荷予定リスト出力フラグ	lms	1	発行済	2	0												
RECORD_SEND_FLG	実績送信フラグ	lms	0	未送信	1	0												
RECORD_SEND_FLG	実績送信フラグ	lms	1	送信済	2	0												
HAND_OVER_HIDDEN	引き渡し済非表示	lms	1	引き渡し前のみ表示	1	0												
EXTERNAL_WAREHOUSE_FLG	外部倉庫フラグ	lms	0	通常倉庫	1	0												
EXTERNAL_WAREHOUSE_FLG	外部倉庫フラグ	lms	1	外部倉庫	2	0												
STANDARD_PLANT_CLS	通常品プラント	wms	P135	ＦＷ統括部	1	0												
STANDARD_PLANT_CLS	通常品プラント	wms	P161	ヘルメット統括部	2	0												
STANDARD_PLANT_CLS	通常品プラント	wms	P801	エムシーアパレル株式会社	3	0												
STANDARD_PLANT_CLS	通常品プラント	wms	P900	ミドリ安全用品株式会社	4	0												
LARGE_ITEM_HADLING_FLG	大物取扱フラグ	wms	0	使用しない	1	0												
LARGE_ITEM_HADLING_FLG	大物取扱フラグ	wms	1	使用する	2	0												
HOLIDAY_CARRIER_FLG	休日振替運送業者フラグ	wms	0	対象外	1	0												
HOLIDAY_CARRIER_FLG	休日振替運送業者フラグ	wms	1	対象	2	0												
OKINAWA_FLIGHT_FLG	沖縄航空便振替フラグ	wms	0	対象外	1	0												
OKINAWA_FLIGHT_FLG	沖縄航空便振替フラグ	wms	1	対象	2	0												
BASE_DEFAULT_CARRIER_FLG	拠点デフォルト運送業者フラグ	wms	0	対象外	1	0												
BASE_DEFAULT_CARRIER_FLG	拠点デフォルト運送業者フラグ	wms	1	対象	2	0												
SLIP_TYPE_CD	受渡表区分	wms	0	対象外	1	0												
SLIP_TYPE_CD	受渡表区分	wms	1	対象	2	0												
PROPER_FLG	正規フラグ	wms	0	対象外	1	0												
PROPER_FLG	正規フラグ	wms	1	対象	2	0												
CDL_OUT_FLG	運送業者引き渡し票出力フラ	lms	0	未発行	1	0												
CDL_OUT_FLG	運送業者引き渡し票出力フラ	lms	1	発行済	2	0												
ERROR_NUM	エラー件数	wms	20	20	1	0												
